episode,reward,steps,laps,lap_time_steps,collisions,completed,epsilon,mean_loss,termination_reason,lap_time_seconds
320,31.0,100,0,,1,False,0.36166333333333334,1.6766539999842645,collision,
321,-10.0,75,0,,1,False,0.36008000000000007,1.3715692695818449,collision,
322,-6.0,83,0,,1,False,0.3583277777777778,2.1337291985750197,collision,
323,24.0,90,0,,1,False,0.3564277777777779,2.3487561889316724,collision,
324,19.0,88,0,,1,False,0.35457000000000005,1.7183168598196723,collision,
325,694.0,359,1,359,0,True,0.34699111111111114,1.4355997777647442,lap_complete,5.983333333333333
326,36.0,105,0,,1,False,0.3447744444444444,1.5702530950880969,collision,
327,-33.0,55,0,,1,False,0.34361333333333344,1.0829105185610908,collision,
328,-32.0,64,0,,1,False,0.34226222222222236,1.8714777771383524,collision,
329,12.0,81,0,,1,False,0.34055222222222226,2.381291736289859,collision,
330,193.0,200,0,,1,False,0.33633,1.6700396904349326,collision,
331,-18.0,68,0,,1,False,0.3348944444444445,1.816853923832669,collision,
332,14.0,83,0,,1,False,0.33314222222222223,1.4506848766690208,collision,
333,-3.0,86,0,,1,False,0.33132666666666677,1.4467172796527545,collision,
334,3.0,71,0,,1,False,0.32982777777777783,1.6323973221911325,collision,
335,-20.0,66,0,,1,False,0.3284344444444445,1.8828785149380565,collision,
336,17.0,82,0,,1,False,0.32670333333333335,2.0621342698023435,collision,
337,23.0,88,0,,1,False,0.3248455555555555,1.3263932899995283,collision,
338,-22.0,71,0,,1,False,0.32334666666666667,1.4772743355068896,collision,
339,-66.0,39,0,,1,False,0.3225233333333334,1.8971771746873856,collision,
340,-21.0,65,0,,1,False,0.32115111111111116,1.956710719886948,collision,
341,-22.0,63,0,,1,False,0.3198211111111111,1.330832739919424,collision,
342,16.0,85,0,,1,False,0.3180266666666667,2.1256941099735824,collision,
343,-70.0,35,0,,1,False,0.31728777777777784,1.8234023926779628,collision,
344,-7.0,83,0,,1,False,0.3155355555555557,2.3137775304771604,collision,
345,92.0,142,0,,1,False,0.3125377777777778,1.757898627469937,collision,
346,59.0,106,0,,1,False,0.3103,1.8363907692524104,collision,
347,-24.0,61,0,,1,False,0.30901222222222224,1.8187278936306635,collision,
348,-14.0,72,0,,1,False,0.3074922222222223,1.5858050046695604,collision,
349,13.0,78,0,,1,False,0.3058455555555555,1.7921766340732574,collision,
350,-13.0,78,0,,1,False,0.3041988888888889,1.7064632522432428,collision,
351,42.0,116,0,,1,False,0.3017500000000001,1.6578957089062394,collision,
352,-29.0,58,0,,1,False,0.3005255555555556,1.8235310395558675,collision,
353,37.0,102,0,,1,False,0.29837222222222226,1.9234562265872954,collision,
354,-36.0,63,0,,1,False,0.2970422222222222,0.8360715769231319,collision,
355,121.0,169,0,,1,False,0.2934744444444445,2.149388739573104,collision,
356,8.0,99,0,,1,False,0.29138444444444456,1.4747120794653892,collision,
357,-15.0,74,0,,1,False,0.2898222222222223,1.7990063695531142,collision,
358,333.0,301,0,,1,False,0.28346777777777776,1.5180810195207597,collision,
359,35.0,102,0,,1,False,0.2813144444444444,2.03585720539093,collision,
360,114.0,139,0,,1,False,0.27837999999999996,2.0847354103411946,collision,
361,13.0,82,0,,1,False,0.27664888888888894,1.1315046467241787,collision,
362,-16.0,79,0,,1,False,0.27498111111111123,1.8490844827733541,collision,
363,-34.0,51,0,,1,False,0.2739044444444444,0.974273950434648,collision,
364,47.0,113,0,,1,False,0.271518888888889,2.0050535665026734,collision,
365,-37.0,48,0,,1,False,0.27050555555555567,1.4673760266353686,collision,
366,-22.0,66,0,,1,False,0.2691122222222222,2.0366654978955494,collision,
367,-62.0,46,0,,1,False,0.26814111111111105,2.093452813950452,collision,
368,39.0,105,0,,1,False,0.2659244444444445,1.5117621592901371,collision,
369,-65.0,43,0,,1,False,0.2650166666666668,1.9121205776929855,collision,
370,-31.0,56,0,,1,False,0.2638344444444445,1.4552626035043172,collision,
371,-39.0,46,0,,1,False,0.26286333333333334,1.1525937480231125,collision,
372,35.0,104,0,,1,False,0.26066777777777783,1.7780913744981472,collision,
373,-35.0,54,0,,1,False,0.2595277777777778,1.7037192388222768,collision,
